cluster_ID_function
YP_009113052.1:winged helix-turn-helix domain-containing protein
YP_009113089.1:tail protein
YP_009113095.1:MokW-like host killing
YP_009113106.1:holin
YP_009113107.1:enterotoxin type A / speL
YP_009113136.1:AAA family ATPase
YP_009113138.1:hypothetical protein SF20_gp37
YP_009113155.1:Rz-like spanin
YP_009113159.1:virion structural protein
YP_009113189.1:DUF551 domain-containing protein
YP_009113211.1:hypothetical protein EpBp4_0007
YP_009113213.1:hypothetical protein EpBp4_0025
YP_009113215.1:virion structural protein
YP_009113217.1:virion structural protein
YP_009113235.1:hypothetical protein EpBp4_0090
YP_009118727.1:hypothetical protein BN201_0044
YP_009118740.1:hypothetical protein BN201_0057
YP_009118755.1:hypothetical protein BN201_0072
YP_009118788.1:hypothetical protein BN201_0105
YP_009118790.1:hypothetical protein BN201_0107
YP_009118792.1:hypothetical protein BN201_0109
YP_009118795.1:hypothetical protein BN201_0112
YP_009118806.1:hypothetical protein BN201_0123
YP_009118824.1:baseplate wedge subunit
YP_009118847.1:hypothetical protein BN201_0164
YP_009118893.1:hypothetical protein BN201_0210
YP_009118946.1:hypothetical protein BN201_0263
YP_009118959.1:hypothetical protein BN201_0276
YP_009124232.1:HTH DNA binding protein
YP_009124256.1:hypothetical protein PBI_ESTAVE1_65
YP_009124405.1:hypothetical protein VC54_gp009
YP_009124407.1:hypothetical protein VC54_gp011
YP_009124466.1:virion structural protein
YP_009124491.1:hypothetical protein VC54_gp116
YP_009124492.1:hypothetical protein VC54_gp115
YP_009124510.1:hypothetical protein VC54_gp097
YP_009124513.1:hypothetical protein VC54_gp094
YP_009124518.1:thymidylate synthase
YP_009124525.1:hypothetical protein VC54_gp082
YP_009124547.1:hypothetical protein VC54_gp060
YP_009124591.1:CRO protein
YP_009124676.1:hypothetical protein VC60_gp22
YP_009124690.1:hypothetical protein VC60_gp36
YP_009124714.1:hypothetical protein VC60_gp60
YP_009124738.1:hypothetical protein VC60_gp84
YP_009124739.1:hypothetical protein VC60_gp85
YP_009124747.1:head scaffolding protein
YP_009124787.1:hypothetical protein VC46_gp044
YP_009124803.1:hypothetical protein VC46_gp172
YP_009124804.1:hypothetical protein VC46_gp171
YP_009124813.1:hypothetical protein VC46_gp162
YP_009124820.1:hypothetical protein VC46_gp155
YP_009124828.1:hypothetical protein VC46_gp147
YP_009124836.1:DNA polymerase/primase
YP_009124857.1:hypothetical protein VC46_gp118
YP_009124870.1:hypothetical protein VC46_gp105
YP_009124890.1:HTH DNA binding protein
YP_009124905.1:hypothetical protein VC46_gp070
YP_009124907.1:tail protein
YP_009125047.1:hypothetical protein PBI_BUZZLYSEYEAR_54
YP_009125097.1:hypothetical protein PBI_BUZZLYSEYEAR_104
YP_009125127.1:hypothetical protein VC52_gp24
YP_009125131.1:hypothetical protein VC52_gp28
YP_009125138.1:hypothetical protein VC52_gp35
YP_009125154.1:hypothetical protein VC52_gp51
YP_009125155.1:hypothetical protein VC52_gp52
YP_009125159.1:virion structural protein
YP_009125176.1:hypothetical protein VC52_gp73
YP_009125219.1:hypothetical protein PBI_HADES_40
YP_009125314.1:minor tail protein
YP_009125351.1:hypothetical protein VC69_gp070
YP_009125371.1:hypothetical protein VC69_gp090
YP_009125413.1:hypothetical protein VC74_gp30
YP_009125425.1:hypothetical protein VC74_gp80
YP_009125436.1:putative RecT
YP_009125441.1:hypothetical protein VC74_gp64
YP_009125464.1:DNA binding protein
YP_009125577.1:hypothetical protein VC51_gp09
YP_009125605.1:hypothetical protein VC51_gp37
YP_009125615.1:hypothetical protein VC51_gp47
YP_009125618.1:hypothetical protein VC51_gp50
YP_009125656.1:hypothetical protein VC49_gp17
YP_009125675.1:type I-E anti-CRISPR protein
YP_009125750.1:Rz-like spanin
YP_009125751.1:minor head protein
YP_009125793.1:hypothetical protein PBI_KESHU_41
YP_009125809.1:hypothetical protein PBI_KESHU_57
YP_009125834.1:hypothetical protein PBI_KESHU_82
YP_009125835.1:hypothetical protein PBI_KESHU_83
YP_009125840.1:hypothetical protein PBI_KESHU_88
YP_009125841.1:hypothetical protein PBI_KESHU_89
YP_009125980.1:hypothetical protein MALITHI_25
YP_009126014.1:hypothetical protein MALITHI_59
YP_009126015.1:hypothetical protein MALITHI_60
YP_009126041.1:head maturation protease
YP_009126071.1:hypothetical protein ArV1_037
YP_009126072.1:hypothetical protein ArV1_038
YP_009126090.1:hypothetical protein ArV1_056
YP_009126095.1:hypothetical protein ArV1_061
YP_009126100.1:hypothetical protein ArV1_066
YP_009126104.1:hypothetical protein ArV1_071
YP_009126109.1:hypothetical protein ArV1_076
YP_009126123.1:hypothetical protein ArV1_090
YP_009126148.1:hypothetical protein STP4a_198
YP_009126181.1:hypothetical protein STP4a_231
YP_009126189.1:hinge connector of long tail fiber protein distal connector
YP_009126212.1:hypothetical protein STP4a_003
YP_009126259.1:hypothetical protein STP4a_051
YP_009126280.1:ribonucleotide reductase
YP_009126324.1:internal virion protein
YP_009126334.1:hypothetical protein STP4a_127
YP_009126380.1:homing endonuclease
YP_009126604.1:terminase small subunit
YP_009126656.1:hypothetical protein VC56_gp53
YP_009126683.1:tail needle knob
YP_009126685.1:head fiber protein
YP_009133610.1:hypothetical protein AAJ62_gp050
YP_009133618.1:hypothetical protein AAJ62_gp058
YP_009133628.1:hypothetical protein AAJ62_gp068
YP_009133658.1:hypothetical protein AAJ62_gp098
YP_009133672.1:hypothetical protein AAJ62_gp112
YP_009133721.1:hypothetical protein AAJ62_gp161
YP_009133767.1:hypothetical protein AAJ62_gp207
YP_009140135.1:hypothetical protein phiVC8_p06
YP_009140138.1:hypothetical protein phiVC8_p09
YP_009140168.1:hypothetical protein phiVC8_p39
YP_009140222.1:acyl carrier protein
YP_009140246.1:hypothetical protein DET7_69
YP_009140346.1:hypothetical protein DET7_169
YP_009140365.1:hypothetical protein DET7_188
YP_009140401.1:hypothetical protein ABG43_gp14
YP_009140403.1:putative tail tape measure protein
YP_009140414.1:hypothetical protein ABG43_gp27
YP_009140421.1:hypothetical protein ABG43_gp34
YP_009140502.1:hypothetical protein ABG42_gp74
YP_009140503.1:hypothetical protein ABG42_gp01
YP_009140815.1:hypothetical protein ABY41_gp026
YP_009140846.1:hypothetical protein ABY41_gp057
YP_009140848.1:hypothetical protein ABY41_gp059
YP_009140852.1:hypothetical protein ABY41_gp063
YP_009140935.1:hypothetical protein ABY41_gp146
YP_009140951.1:hypothetical protein ABY41_gp162
YP_009140952.1:hypothetical protein ABY41_gp163
YP_009140978.1:quinone oxidoreductase TQO
YP_009140995.1:thymidylate synthase
YP_009142930.1:hypothetical protein AB690_gp010
YP_009142931.1:hypothetical protein AB690_gp011
YP_009142934.1:hypothetical protein AB690_gp014
YP_009142944.1:hypothetical protein AB690_gp024
YP_009142959.1:hypothetical protein AB690_gp039
YP_009142979.1:hypothetical protein AB690_gp059
YP_009142983.1:hypothetical protein AB690_gp063
YP_009142987.1:hypothetical protein AB690_gp067
YP_009142992.1:hypothetical protein AB690_gp072
YP_009142994.1:hypothetical protein AB690_gp074
YP_009142996.1:hypothetical protein AB690_gp076
YP_009142999.1:hypothetical protein AB690_gp079
YP_009143001.1:hypothetical protein AB690_gp081
YP_009143019.1:virion structural protein
YP_009143029.1:hypothetical protein AB690_gp109
YP_009143030.1:peptidase
YP_009143051.1:hypothetical protein AB690_gp377
YP_009143057.1:hypothetical protein AB690_gp371
YP_009143058.1:late promoter transcriptional regulator
YP_009143080.1:hypothetical protein AB690_gp348
YP_009143083.1:hypothetical protein AB690_gp345
YP_009143084.1:hypothetical protein AB690_gp344
YP_009143085.1:hypothetical protein AB690_gp343
YP_009143087.1:putative peptidase-like protein
YP_009143098.1:hypothetical protein AB690_gp330
YP_009143109.1:hypothetical protein AB690_gp319
YP_009143114.1:hypothetical protein AB690_gp314
YP_009143127.1:hypothetical protein AB690_gp301
YP_009143131.1:hypothetical protein AB690_gp297
YP_009143135.1:hypothetical protein AB690_gp293
YP_009143136.1:hypothetical protein AB690_gp292
YP_009143152.1:hypothetical protein AB690_gp276
YP_009143153.1:hypothetical protein AB690_gp275
YP_009143157.1:hypothetical protein AB690_gp271
YP_009143158.1:hypothetical protein AB690_gp270
YP_009143167.1:hypothetical protein AB690_gp261
YP_009143176.1:hypothetical protein AB690_gp252
YP_009143177.1:hypothetical protein AB690_gp251
YP_009143201.1:hypothetical protein AB690_gp227
YP_009143206.1:hypothetical protein AB690_gp222
YP_009143213.1:hypothetical protein AB690_gp215
YP_009143215.1:hypothetical protein AB690_gp213
YP_009143217.1:hypothetical protein AB690_gp211
YP_009143222.1:hypothetical protein AB690_gp206
YP_009143224.1:hypothetical protein AB690_gp204
YP_009143229.1:hypothetical protein AB690_gp199
YP_009143230.1:hypothetical protein AB690_gp198
YP_009143233.1:hypothetical protein AB690_gp195
YP_009143243.1:hypothetical protein AB690_gp185
YP_009143245.1:hypothetical protein AB690_gp183
YP_009143247.1:hypothetical protein AB690_gp181
YP_009143248.1:hypothetical protein AB690_gp180
YP_009143250.1:hypothetical protein AB690_gp178
YP_009143255.1:hypothetical protein AB690_gp173
YP_009143257.1:hypothetical protein AB690_gp171
YP_009143266.1:hypothetical protein AB690_gp162
YP_009143267.1:hypothetical protein AB690_gp161
YP_009145647.1:hypothetical protein CPT_Moogle4
YP_009145677.1:minor tail protein
YP_009145697.1:putative holin
YP_009145732.1:hypothetical protein CPT_Moogle89
YP_009145832.1:minor tail protein
YP_009145836.1:hypothetical protein ACJ79_gp22
YP_009145957.1:hypothetical protein CPT_Stitch16
YP_009145962.1:hypothetical protein CPT_Stitch21
YP_009145963.1:hypothetical protein CPT_Stitch22
YP_009146005.1:hypothetical protein CPT_Stitch64
YP_009146012.1:hypothetical protein CPT_Stitch71
YP_009146015.1:hypothetical protein CPT_Stitch74
YP_009146035.1:hypothetical protein CPT_Stitch94
YP_009146050.1:Sir2 (NAD-dependent deacetylase)
YP_009146051.1:hypothetical protein CPT_Stitch110
YP_009146105.1:membrane protein
YP_009146132.1:hypothetical protein ACP48_gp12
YP_009146266.1:hypothetical protein HB2014_21
YP_009146278.1:hypothetical protein HB2014_33
YP_009146296.1:hypothetical protein HB2014_53
YP_009146337.1:hypothetical protein HB2014_94
YP_009146343.1:hypothetical protein HB2014_100
YP_009146363.1:hypothetical protein HB2014_120
YP_009146425.1:holin
YP_009146460.1:virion structural protein
YP_009146485.1:clamp loader subunit
YP_009146504.1:hypothetical protein ACQ46_gp071
YP_009146510.1:hypothetical protein ACQ46_gp077
YP_009146531.1:hypothetical protein ACQ46_gp098
YP_009146539.1:hypothetical protein ACQ46_gp106
YP_009146572.1:hypothetical protein ACQ46_gp139
YP_009146574.1:hypothetical protein ACQ46_gp141
YP_009146576.1:hypothetical protein ACQ46_gp143
YP_009146622.1:prohead
YP_009146630.1:hypothetical protein ACQ46_gp256
YP_009146633.1:Hoc-like head decoration
YP_009146661.1:lysis inhibition; accessory protein
YP_009146674.1:hypothetical protein ACQ46_gp212
YP_009146676.1:Rz-like spanin
YP_009146696.1:hypothetical protein ACQ46_gp190
YP_009146723.1:hypothetical protein ACQ46_gp163
YP_009147009.1:hypothetical protein
YP_009147015.1:hypothetical protein
YP_009147021.1:hypothetical protein
YP_009147028.1:hypothetical protein
YP_009147051.1:hypothetical protein
YP_009147057.1:putative phosphotransferase/anion transport protein
YP_009147154.1:hypothetical protein
YP_009147156.1:hypothetical protein
YP_009147160.1:hypothetical protein
YP_009147169.1:minor head protein
YP_009147173.1:hypothetical protein
YP_009147193.1:hypothetical protein
YP_009147197.1:hypothetical protein
YP_009147207.1:hypothetical protein
YP_009147210.1:hypothetical protein
YP_009147237.1:tail assembly chaperone
YP_009147247.1:putative sigma factor
YP_009147274.1:hypothetical protein ACQ43_gp005
YP_009147389.1:hypothetical protein ACQ43_gp058
YP_009147579.1:hypothetical protein NW77_067
YP_009147654.1:hypothetical protein NW77_142
YP_009147669.1:hypothetical protein ACQ37_gp012
YP_009147697.1:hypothetical protein ACQ37_gp040
YP_009147704.1:hypothetical protein ACQ37_gp047
YP_009147705.1:hypothetical protein ACQ37_gp048
YP_009147706.1:hypothetical protein ACQ37_gp049
YP_009147714.1:hypothetical protein ACQ37_gp057
YP_009147720.1:hypothetical protein ACQ37_gp063
YP_009147735.1:replication initiation protein
YP_009147745.1:hypothetical protein ACQ37_gp088
YP_009147770.1:hypothetical protein ACQ37_gp113
YP_009147780.1:hypothetical protein ACQ37_gp123
YP_009147783.1:ribonucleotide reductase
YP_009147785.1:ribonucleoside diphosphate reductase small subunit
YP_009147790.1:ribonucleotide reductase large subunit
YP_009147815.1:hypothetical protein ACQ37_gp158
YP_009147816.1:hypothetical protein ACQ37_gp159
YP_009147857.1:hypothetical protein ACQ55_gp22
YP_009147940.1:hypothetical protein ACQ31_gp015
YP_009148017.1:hypothetical protein ACQ31_gp092
YP_009148061.1:hypothetical protein ACQ31_gp136
YP_009148065.1:hypothetical protein ACQ31_gp140
YP_009148075.1:hypothetical protein ACQ31_gp150
YP_009148090.1:hypothetical protein ACQ31_gp165
YP_009148168.1:hypothetical protein ACQ31_gp243
YP_009148298.1:hypothetical protein ACQ65_gp27
YP_009148386.1:RNA polymerase
YP_009148508.1:hypothetical protein ACQ54_gp057
YP_009148640.1:DUF3045 domain-containing protein
YP_009148701.1:periplasmic protein
YP_009148741.1:hypothetical protein ACQ45_gp35
YP_009148769.1:hypothetical protein ACQ45_gp63
YP_009148774.1:hypothetical protein ACQ45_gp68
YP_009148800.1:hypothetical protein ACQ19_gp004
YP_009148849.1:hypothetical protein ACQ19_gp053
YP_009148877.1:DNA ligase
YP_009148898.1:hypothetical protein ACQ19_gp102
YP_009148901.1:hypothetical protein ACQ19_gp105
YP_009148902.1:hypothetical protein ACQ19_gp106
YP_009148914.1:MazG-like pyrophosphatase
YP_009148917.1:hypothetical protein ACQ19_gp121
YP_009148925.1:hypothetical protein ACQ19_gp129
YP_009148926.1:hypothetical protein ACQ19_gp130
YP_009148983.1:virion structural protein
YP_009148986.1:hypothetical protein ACQ19_gp190
YP_009148990.1:hypothetical protein ACQ19_gp194
YP_009148996.1:hypothetical protein ACQ19_gp200
YP_009149034.1:hypothetical protein ACQ19_gp238
YP_009149035.1:hypothetical protein ACQ19_gp239
YP_009149039.1:transcriptional regulator
YP_009149048.1:putative S-layer domain-containing protein
YP_009149079.1:hypothetical protein JBP901_gp041
YP_009149088.1:hypothetical protein JBP901_gp050
YP_009149108.1:hypothetical protein JBP901_gp070
YP_009149109.1:membrane protein
YP_009149113.1:hypothetical protein JBP901_gp075
YP_009149127.1:hypothetical protein JBP901_gp089
YP_009149153.1:hypothetical protein JBP901_gp115
YP_009149161.1:hypothetical protein JBP901_gp123
YP_009149184.1:hypothetical protein JBP901_gp146
YP_009149195.1:transcriptional regulator
YP_009149204.1:hypothetical protein JBP901_gp166
YP_009149228.1:hypothetical protein JBP901_gp190
YP_009149280.1:Dmd discriminator of mRNA degradation
YP_009149414.1:head scaffolding protein
YP_009149499.1:anti-restriction nuclease
YP_009149558.1:hypothetical protein ACQ62_gp42
YP_009149582.1:hypothetical protein BCP8-2_021
YP_009149602.1:hypothetical protein BCP8-2_041
YP_009149627.1:hypothetical protein BCP8-2_066
YP_009149654.1:hypothetical protein BCP8-2_093
YP_009149656.1:hypothetical protein BCP8-2_095
YP_009149693.1:hypothetical protein BCP8-2_132
YP_009149707.1:hypothetical protein BCP8-2_146
YP_009149708.1:hypothetical protein BCP8-2_147
YP_009149718.1:hypothetical protein BCP8-2_157
YP_009149734.1:hypothetical protein BCP8-2_173
YP_009149735.1:hypothetical protein BCP8-2_174
YP_009149738.1:DNA polymerase
YP_009149749.1:hypothetical protein BCP8-2_188
YP_009149802.1:hypothetical protein ACQ32_gp021
YP_009149803.1:hypothetical protein ACQ32_gp022
YP_009149821.1:Rz-like spanin
YP_009149956.1:hypothetical protein ACQ84_gp42
YP_009149961.1:RusA-like Holliday junction resolvase
YP_009149995.1:hypothetical protein ACQ47_gp38
YP_009150005.1:repressor
YP_009150064.1:hypothetical protein Phi87_13
YP_009150075.1:hypothetical protein Phi87_24
YP_009150078.1:hypothetical protein Phi87_27
YP_009150138.1:hypothetical protein Phi87_87
YP_009150255.1:tail assembly chaperone
YP_009150290.1:lipolytic protein G-D-S-L family
YP_009150383.1:hypothetical protein ACQ29_gp069
YP_009150391.1:hypothetical protein ACQ29_gp077
YP_009150402.1:hypothetical protein ACQ29_gp088
YP_009150444.1:hypothetical protein ACQ29_gp130
YP_009150449.1:hypothetical protein ACQ29_gp135
YP_009150457.1:hypothetical protein ACQ29_gp143
YP_009150458.1:hypothetical protein ACQ29_gp144
YP_009150500.1:hypothetical protein ACQ29_gp186
YP_009150547.1:hypothetical protein ACQ29_gp233
YP_009150568.1:hypothetical protein ACQ29_gp254
YP_009150574.1:hypothetical protein ACQ29_gp260
YP_009150582.1:hypothetical protein ACQ29_gp268
YP_009150629.1:hypothetical protein ACQ29_gp315
YP_009150639.1:virion structural protein
YP_009150649.1:hypothetical protein ACQ29_gp335
YP_009150663.1:hypothetical protein ACQ29_gp349
YP_009150664.1:hypothetical protein ACQ29_gp350
YP_009150677.1:hypothetical protein ACQ29_gp363
YP_009150715.1:hypothetical protein ACQ29_gp401
YP_009150760.1:hypothetical protein ACQ29_gp446
YP_009150795.1:virion structural protein
YP_009150803.1:virion structural protein
YP_009150866.1:hypothetical protein ACQ59_gp01
YP_009150901.1:hypothetical protein ACQ59_gp36
YP_009150914.1:hypothetical protein ACQ59_gp83
YP_009150923.1:toxin
YP_009150936.1:hypothetical protein ACQ59_gp61
YP_009150939.1:hypothetical protein ACQ59_gp58
YP_009150946.1:hypothetical protein ACQ59_gp51
YP_009150952.1:hypothetical protein ACQ59_gp45
YP_009150977.1:hypothetical protein CPT_Mater18
YP_009150988.1:hypothetical protein CPT_Mater29
YP_009150995.1:hypothetical protein CPT_Mater36
YP_009151025.1:hypothetical protein CPT_Mater66
